ID	CLASSIFI	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
840	十三、交際/晚安	晚安	晚安	man23 ɔn55	man24 ɔn55	maan5 on1	P1628	晚安	
841	十三、交際/聊天	傾偈	倾偈	kʰiŋ55 kɐi35	kʰeŋ55 kɐi35	king1 gai2	P1628	聊天	原文[kɐi35]有音無字
842	十三、交際/應酬	應酬	应酬	iŋ33 tʃʰɐu21	jeŋ33 tʃʰɐu21	jing3 cau4	P1630	應酬	
843	十三、交際/拜望	拜望	拜望	pai33 mɔŋ22	pai33 mɔŋ22	baai3 mong6	P1630	拜望	
844	十三、交際/老朋友	老朋友	老朋友	lu23 pʰɐŋ21 iɐu23	lu24 pʰɐŋ21 jɐu24	lu5 pang4 jau5	P1630	老朋友	
845	十三、交際/客人	客人	客人	hak3 iɐn21	hak3 jɐn21	haak3 jan4	P1632	客人	
846	十三、交際/請酒	請酒	请酒	tʃʰiŋ35 tʃɐu35	tʃʰeŋ35 tʃɐu35	cing2 zau2	P1632	請酒	
847	十三、交際/名片	名片	名片	miŋ21 pʰin33	meŋ21 pʰin33	ming4 pin3	P1632	名片	
848	十三、交際/送禮	送禮	送礼	ɬuŋ33 lɐi23	ɬʊŋ33 lɐi24	slung3 lai5	P1634	送禮	
849	十三、交際/不送了	冇送了	冇送了	mu23 ɬuŋ33 liu23	mu24 ɬʊŋ33 liu24	mu5 slung3 liu5	P1634	不送了	原文[mu23]有音無字
850	十三、交際/留步	留步	留步	lɐu21 pu22	lɐu21 pu22	lau4 bu6	P1634	留步	
851	十三、交際/招待不周	招呼冇到	招呼冇到	tʃiu55 fu55 mu23 tu33	tʃiu55 fu55 mu24 tu33	ziu1 fu1 mu5 du3	P1636	招待不周	原文[mu23]有音無字
852	十三、交際/謝謝	多謝	多谢	tɔ55 tʃɛ22	tɔ55 tʃɛ22	do1 ze6	P1636	謝謝	
853	十三、交際/勞駕	麻煩	麻烦	ma21 fan21	ma21 fan21	maa4 faan4	P1636	勞駕	
854	十三、交際/借光	麻煩	麻烦	ma21 fan21	ma21 fan21	maa4 faan4	P1638	借光	
855	十三、交際/賞面	畀面	畀面	pi35 min22	pi35 min22	bi2 min6	P1638	賞面	
856	十三、交際/捉弄	撚化	撚化	nɐn35 fa33	nɐn35 fa33	nan2 faa3	P1638	捉弄	原文[nɐn35]有音無字
857	十三、交際/揩油	搏抵	搏抵	pɔk3 tɐi35	pɔk3 tɐi35	bok3 dai2	P1640	揩油	
858	十三、交際/欺負	𧬈	𧬈	hɐp5	hɐp5	hap1	P1640	欺負	原文[hɐp5]有音無字
859	十三、交際/騙	眲	眲	ŋɐk5	ŋɐk5	ngak1	P1640	騙	
860	十三、交際/失信	失口齒	失口齿	ʃɐt5 hɐu35 tʃʰi35	ʃɐt5 hɐu35 tʃʰi35	sat1 hau2 ci2	P1642	失信	
861	十三、交際/虧待	虧待	亏待	kʷʰɐi55 tɔi22	kʷʰɐi55 tɔi22	kwai1 doi6	P1642	虧待	
862	十三、交際/裝病	裝病	装病	tʃɔŋ55 pɛŋ22	tʃɔŋ55 pɛŋ22	zong1 beng6	P1642	裝病	
863	十三、交際/（兩人）不和	冇和	冇和	mu23 uɔ23	mu24 wɔ24	mu5 wo5	P1644	（兩人）不和	原文[mu23]有音無字
864	十三、交際/（氣憤）不平	冇忿頸	冇忿颈	mu23 fɐn22 kɛŋ23	mu24 fɐn22 kɛŋ24	mu5 fan6 geng5	P1644	（氣憤）不平	原文[mu23 fɐn22]有音無字
865	十三、交際/背黑鍋	孭鑊	孭镬	mɛ55 uɔk2	mɛ55 wɔk2	me1 wok6	P1644	背黑鍋	
866	十三、交際/插嘴	多口	多口	tɔ55 hɐu35	tɔ55 hɐu35	do1 hau2	P1646	插嘴	
867	十三、交際/挑毛病	抓雞腳	抓鸡脚	tʃa55 kɐi55 kœk3	tʃa55 kɐi55 kœk3	zaa1 gai1 goek3	P1646	挑毛病	
868	十三、交際/做作	沙洲	沙洲	ʃa55 tʃɐu55	ʃa55 tʃɐu55	saa1 zau1	P1646	做作	原文[ʃa55 tʃɐu55]有音無字
869	十三、交際/擺架子	擺架𢲲	摆架𢲲	pai35 kʰa33 lɔŋ33	pai35 kʰa33 lɔŋ33	baai2 kaa3 long3	P1648	擺架子	
870	十三、交際/裝傻	裝癡	装痴	tʃɔŋ55 tʃʰi55	tʃɔŋ55 tʃʰi55	zong1 ci1	P1648	裝傻	
871	十三、交際/鑽空子	食殺崽	食杀崽	ʃik2 ʃat3 tʃɐi35	ʃek2 ʃat3 tʃɐi35	sik6 saat3 zai2	P1648	鑽空子	
872	十三、交際/爭吵	爭交	争交	tʃaŋ55 kɛu55	tʃaŋ55 kɛu55	zaang1 geu1	P1650	爭吵	
873	十三、交際/髒話	訕嗖	讪嗖	ʃan55 ʃɐu33	ʃan55 ʃɐu33	saan1 sau3	P1650	髒話	原文[ʃan55 ʃɐu33]有音無字，閩語作「訕潲」
874	十三、交際/打架	打交	打交	ta35 kɛu55	ta35 kɛu55	daa2 geu1	P1650	打架	
875	十三、交際/告狀	告狀	告状	ku33 tʃɔŋ22	ku33 tʃɔŋ22	gu3 zong6	P1652	告狀	
876	十三、交際/賄賂	收買	收买	ʃɐu55 mai23	ʃɐu55 mai24	sau1 maai5	P1652	賄賂	
877	十三、交際/槍斃	槍斃	枪毙	tʃʰœŋ55 pi22	tʃʰœŋ55 pi22	coeng1 bi6	P1652	槍斃	
878	十三、交際/用刑	上刑	上刑	ʃœŋ23 iŋ21	ʃœŋ24 jeŋ21	soeng5 jing4	P1654	用刑	
879	十三、交際/坐牢	坐監	坐监	tʃʰɔ23 kam55	tʃʰɔ24 kam55	co5 gaam1	P1654	坐牢	
880	十三、交際/畫押	畫押	画押	uak2 ap3	wak2 ap3	waak6 aap3	P1654	畫押	
881	十四、婚喪/說媒	做媒	做媒	tʃu33 mui21	tʃu33 mui21	zu3 mui4	P1656	說媒	
882	十四、婚喪/媒人	媒人	媒人	mui21 iɐn21	mui21 jɐn21	mui4 jan4	P1656	媒人	
883	十四、婚喪/結婚	結婚	结婚	kit3 uɐn55	kit3 wɐn55	git3 wan1	P1656	結婚	
884	十四、婚喪/娶媳婦	攞老婆	攞老婆	lɔ35 lu23 pʰɔ21	lɔ35 lu24 pʰɔ21	lo2 lu5 po4	P1658	娶媳婦	
885	十四、婚喪/出嫁	出嫁	出嫁	tʃʰyt5 ka33	tʃʰyt5 ka33	cyut1 gaa3	P1658	出嫁	
886	十四、婚喪/訂婚	訂婚	订婚	tɛŋ22 uɐn55	tɛŋ22 wɐn55	deng6 wan1	P1658	訂婚	
887	十四、婚喪/嫁妝	嫁妝	嫁妆	ka33 tʃɔŋ55	ka33 tʃɔŋ55	gaa3 zong1	P1660	嫁妝	
888	十四、婚喪/花轎	轎	轿	kiu22	kiu22	giu6	P1660	花轎	
889	十四、婚喪/新郎	新姑爺	新姑爷	ɬɐn55 ku55 iɛ21	ɬɐn55 ku55 jɛ21	slan1 gu1 je4	P1660	新郎	
890	十四、婚喪/新娘	新娘	新娘	ɬɐn55 nœŋ21	ɬɐn55 nœŋ21	slan1 noeng4	P1662	新娘	
891	十四、婚喪/新房	新房	新房	ɬɐn55 fɔŋ21	ɬɐn55 fɔŋ21	slan1 fong4	P1662	新房	
892	十四、婚喪/鬧新房	鬧新房	闹新房	nau22 ɬɐn55 fɔŋ21	nau22 ɬɐn55 fɔŋ21	naau6 slan1 fong4	P1662	鬧新房	
893	十四、婚喪/改嫁	改嫁	改嫁	kɔi35 ka33	kɔi35 ka33	goi2 gaa3	P1664	改嫁	
894	十四、婚喪/懷孕	有崽	有崽	iɐu23 tʃɐi35	jɐu24 tʃɐi35	jau5 zai2	P1664	懷孕	
895	十四、婚喪/孕婦	大肚婆	大肚婆	tai22 tʰu23 pʰɔ21	tai22 tʰu24 pʰɔ21	daai6 tu5 po4	P1664	孕婦	
896	十四、婚喪/小產	甩胎	甩胎	lɐt5 tʰɔi55	lɐt5 tʰɔi55	lat1 toi1	P1666	小產	原文[lɐt5]有音無字，本字「㪐」
897	十四、婚喪/小產	㪐胎	㪐胎	lɐt5 tʰɔi55	lɐt5 tʰɔi55	lat1 toi1	P1666	小產	原文[lɐt5]有音無字
898	十四、婚喪/胎盤	胎盤	胎盘	tʰɔi55 pʰun21	tʰɔi55 pʰun21	toi1 pun4	P1666	胎盤	
899	十四、婚喪/坐月子	坐月	坐月	tʃʰɔ23 yt2	tʃʰɔ24 jyt2	co5 jyut6	P1666	坐月子	
900	十四、婚喪/頭胎	頭胎	头胎	tʰɐu21 tʰɔi55	tʰɐu21 tʰɔi55	tau4 toi1	P1668	頭胎	
901	十四、婚喪/雙胞胎	雙胞胎	双胞胎	ʃœŋ55 pau55 tʰɔi55	ʃœŋ55 pau55 tʰɔi55	soeng1 baau1 toi1	P1668	雙胞胎	
902	十四、婚喪/吃奶	食瀰	食弥	ʃik2 mɛ21	ʃek2 mɛ21	sik6 me4	P1668	吃奶	原文[mɛ21]有音無字
903	十四、婚喪/乖	乖	乖	kʷai55	kʷai55	gwaai1	P1670	乖	
904	十四、婚喪/怕生	怕生	怕生	pʰa33 ʃaŋ55	pʰa33 ʃaŋ55	paa3 saang1	P1670	怕生	
905	十四、婚喪/害臊	怕醜	怕丑	pʰa33 tʃʰɐu35	pʰa33 tʃʰɐu35	paa3 cau2	P1670	害臊	
906	十四、婚喪/生日	生日	生日	ʃaŋ55 iɐt2	ʃaŋ55 jɐt2	saang1 jat6	P1672	生日	
907	十四、婚喪/（小孩）滿月	滿月	满月	mun23 yt2	mun24 jyt2	mun5 jyut6	P1672	（小孩）滿月	
908	十四、婚喪/做生日	做生日	做生日	tʃu33 ʃaŋ55 iɐt2	tʃu33 ʃaŋ55 jɐt2	zu3 saang1 jat6	P1672	做生日	
909	十四、婚喪/死	死	死	ɬi35	ɬi35	sli2	P1674	死	
910	十四、婚喪/棺材	棺材	棺材	kun55 tʃʰɔi21	kun55 tʃʰɔi21	gun1 coi4	P1674	棺材	
911	十四、婚喪/帶孝	帶孝	带孝	tai33 hau33	tai33 hau33	daai3 haau3	P1674	帶孝	
912	十四、婚喪/牌位	神祇牌	神祇牌	ʃɐn21 tʃi35 pʰai21	ʃɐn21 tʃi35 pʰai21	san4 zi2 paai4	P1676	牌位	
913	十四、婚喪/出殯	出喪	出丧	tʃʰyt5 ɬɔŋ55	tʃʰyt5 ɬɔŋ55	cyut1 slong1	P1676	出殯	
914	十四、婚喪/送葬	送喪	送丧	ɬuŋ33 ɬɔŋ55	ɬʊŋ33 ɬɔŋ55	slung3 slong1	P1676	送葬	
915	十四、婚喪/淹死	浸死	浸死	tʃɐm33 ɬi35	tʃɐm33 ɬi35	zam3 sli2	P1678	淹死	
916	十四、婚喪/上吊	吊頸	吊颈	tiu33 kɛŋ35	tiu33 kɛŋ35	diu3 geng2	P1678	上吊	
917	十四、婚喪/老天爺	皇天老爺	皇天老爷	uɔŋ21 tʰin55 lu23 iɛ21	wɔŋ21 tʰin55 lu24 jɛ21	wong4 tin1 lu5 je4	P1678	老天爺	
918	十四、婚喪/竈神	竈神爺	灶神爷	tʃu33 ʃɐn21 iɛ21	tʃu33 ʃɐn21 jɛ21	zu3 san4 je4	P1680	竈神	
919	十四、婚喪/菩薩	菩薩	菩萨	pʰɔ21 ɬat3	pʰɔ21 ɬat3	po4 slaat3	P1680	菩薩	
920	十四、婚喪/香桌	香檯	香台	hœŋ55 tʰɔi21	hœŋ55 tʰɔi21	hoeng1 toi4	P1680	香桌	
921	十四、婚喪/線香	香	香	hœŋ55	hœŋ55	hoeng1	P1682	線香	
922	十四、婚喪/求籤	求籤	求签	kʰɐu21 tʃʰim55	kʰɐu21 tʃʰim55	kau4 cim1	P1682	求籤	
923	十四、婚喪/和尚	和尚	和尚	uɔ21 ʃœŋ35	wɔ21 ʃœŋ35	wo4 soeng2	P1682	和尚	
924	十四、婚喪/尼姑	尼姑	尼姑	ni21 ku55	ni21 ku55	ni4 gu1	P1684	尼姑	
925	十四、婚喪/道士	道士佬	道士佬	tu22 sɿ22 lu35	tu22 sɿ22 lu35	du6 sy6 lu2	P1684	道士	
926	十四、婚喪/閻王	閻羅王	阎罗王	im21 lɔ21 uɔŋ21	jim21 lɔ21 wɔŋ21	jim4 lo4 wong4	P1684	閻王	
927	十四、婚喪/廟宇	廟堂	庙堂	miu22 tʰɔŋ21	miu22 tʰɔŋ21	miu6 tong4	P1686	廟宇	
928	十四、婚喪/還願	還願	还愿	uɛn21 yn22	wɛn21 jyn22	wen4 jyun6	P1686	還願	
929	十四、婚喪/紙錢	雞錢	鸡钱	kɐi55 tʃʰin21	kɐi55 tʃʰin21	gai1 cin4	P1686	紙錢	
930	十四、婚喪/掃墓	拜山	拜山	pai33 ʃan55	pai33 ʃan55	baai3 saan1	P1688	掃墓	
931	十四、婚喪/祠堂	祠堂	祠堂	tsʰɿ21 tʰɔŋ21	tsʰɿ21 tʰɔŋ21	cy4 tong4	P1688	祠堂	原文「祠」字誤作[tsʰɿ31]
932	十四、婚喪/虔誠	虔誠	虔诚	kʰin21 ʃiŋ21	kʰin21 ʃeŋ21	kin4 sing4	P1688	虔誠	
933	十四、婚喪/算命先生	算命佬	算命佬	ɬyn33 miŋ22 lu35	ɬyn33 meŋ22 lu35	slyun3 ming6 lu2	P1690	算命先生	
934	十四、婚喪/看相的	睇相佬	睇相佬	tʰɐi35 ɬœŋ55 lu35	tʰɐi35 ɬœŋ55 lu35	tai2 sloeng1 lu2	P1690	看相的	原文[tʰɐi35]有音無字
935	十四、婚喪/打卦	卜掛	卜挂	pʰuk5 kʷa33	pʰʊk5 kʷa33	puk1 gwaa3	P1690	打卦	
936	十五、商業/擺攤子	擺攤	摆摊	pai35 tʰan55	pai35 tʰan55	baai2 taan1	P1692	擺攤子	
937	十五、商業/開鋪子	開鋪頭	开铺头	hɔi55 pʰu33 tʰɐu21	hɔi55 pʰu33 tʰɐu21	hoi1 pu3 tau4	P1692	開鋪子	
938	十五、商業/開張	開張	开张	hɔi55 tʃœŋ55	hɔi55 tʃœŋ55	hoi1 zoeng1	P1692	開張	
939	十五、商業/倒閉	冧檔	冧档	lɐm33 tɔŋ33	lɐm33 tɔŋ33	lam3 dong3	P1694	倒閉	原文[lɐm33]有音無字
940	十五、商業/盤貨	盤貨	盘货	pʰun21 fɔ33	pʰun21 fɔ33	pun4 fo3	P1694	盤貨	
941	十五、商業/櫃檯	櫃檯	柜台	kʷɐi22 tʰɔi21	kʷɐi22 tʰɔi21	gwai6 toi4	P1694	櫃檯	
942	十五、商業/老闆	老闆	老板	lu23 pan35	lu24 pan35	lu5 baan2	P1696	老闆	
943	十五、商業/女老闆	老闆娘	老板娘	lu23 pan35 nœŋ21	lu24 pan35 nœŋ21	lu5 baan2 noeng4	P1696	女老闆	
944	十五、商業/店員	夥計	伙计	fɔ35 kɐi33	fɔ35 kɐi33	fo2 gai3	P1696	店員	
945	十五、商業/學徒	學徒	学徒	huk2 tʰu21	hʊk2 tʰu21	huk6 tu4	P1698	學徒	
946	十五、商業/顧客	顧客	顾客	ku33 hak3	ku33 hak3	gu3 haak3	P1698	顧客	
947	十五、商業/（貨）便宜	平	平	pʰɛŋ21	pʰɛŋ21	peng4	P1698	（貨）便宜	原文有音無字
948	十五、商業/次貨	次貨	次货	tʃʰi33 fɔ33	tʃʰi33 fɔ33	ci3 fo3	P1700	次貨	
949	十五、商業/上等貨	上等貨	上等货	ʃœŋ22 tɐŋ35 fɔ33	ʃœŋ22 tɐŋ35 fɔ33	soeng6 dang2 fo3	P1700	上等貨	
950	十五、商業/進口貨	進口貨	进口货	tʃɐn33 hɐu35 fɔ33	tʃɐn33 hɐu35 fɔ33	zan3 hau2 fo3	P1700	進口貨	
951	十五、商業/光顧	幫襯	帮衬	pɔŋ55 tʃʰɐn33	pɔŋ55 tʃʰɐn33	bong1 can3	P1702	光顧	
952	十五、商業/帳目	帳目	帐目	tʃœŋ33 muk2	tʃœŋ33 mʊk2	zoeng3 muk6	P1702	帳目	
953	十五、商業/記帳	記帳	记帐	ki33 tʃœŋ33	ki33 tʃœŋ33	gi3 zoeng3	P1702	記帳	
954	十五、商業/賒帳	賒帳	赊帐	ʃɛ55 tʃœŋ33	ʃɛ55 tʃœŋ33	se1 zoeng3	P1704	賒帳	
955	十五、商業/要帳	要帳	要帐	tʃui55 tʃai33	tʃui55 tʃai33	zui1 zaai3	P1704	要帳	
956	十五、商業/減價	減價	减价	kɛm35 ka33	kɛm35 ka33	gem2 gaa3	P1704	減價	
957	十五、商業/款項	款項	款项	fun35 hɔŋ22	fun35 hɔŋ22	fun2 hong6	P1706	款項	
958	十五、商業/存款（動詞）	存款	存款	tʃʰyn21 fun35	tʃʰyn21 fun35	cyun4 fun2	P1706	存款（動詞）	原文「存」字誤作[tʃyn21]
959	十五、商業/算盤	算盤	算盘	ɬyn33 pʰun21	ɬyn33 pʰun21	slyun3 pun4	P1706	算盤	
960	十五、商業/稱錘	稱砣	称砣	tʃʰiŋ33 tʰɔ21	tʃʰeŋ33 tʰɔ21	cing3 to4	P1708	稱錘	
961	十五、商業/稱鉤子	稱鉤	称钩	tʃʰiŋ33 ŋɐu55	tʃʰeŋ33 ŋɐu55	cing3 ngau1	P1708	稱鉤子	
962	十五、商業/稱一稱	稱一稱	称一称	tʃʰiŋ55 iɐt5 tʃʰiŋ55	tʃʰeŋ55 jɐt5 tʃʰeŋ55	cing1 jat1 cing1	P1708	稱一稱	
963	十五、商業/開支	開支	开支	hɔi55 tʃi55	hɔi55 tʃi55	hoi1 zi1	P1710	開支	
964	十五、商業/路費	車腳	车脚	tʃʰɛ55 kœk3	tʃʰɛ55 kœk3	ce1 goek3	P1710	路費	
965	十五、商業/本錢	本	本	pun35	pun35	bun2	P1710	本錢	
966	十五、商業/利息	利息	利息	li22 ɬik5	li22 ɬek5	li6 slik1	P1712	利息	
967	十五、商業/走運	行運	行运	hɐŋ21 uɐn22	hɐŋ21 wɐn22	hang4 wan6	P1712	走運	
968	十五、商業/欠	爭	争	tʃaŋ55	tʃaŋ55	zaang1	P1712	欠	
969	十五、商業/賺錢	賺錢	赚钱	tʃan22 tʃʰin21	tʃan22 tʃʰin21	zaan6 cin4	P1714	賺錢	
970	十五、商業/賠錢	折本	折本	ʃit2 pun35	ʃit2 pun35	sit6 bun2	P1714	賠錢	原文[ʃit2]有音無字
971	十五、商業/吃虧	折抵	折抵	ʃit2 tɐi35	ʃit2 tɐi35	sit6 dai2	P1714	吃虧	原文[ʃit2]有音無字
972	十五、商業/鈔票	銀紙	银纸	ŋɐn21 tʃi35	ŋɐn21 tʃi35	ngan4 zi2	P1716	鈔票	
973	十五、商業/港幣	港紙	港纸	kɔŋ35 tʃi35	kɔŋ35 tʃi35	gong2 zi2	P1716	港幣	
974	十五、商業/人民幣	人民幣	人民币	iɐn21 mɐn21 pi22	jɐn21 mɐn21 pi22	jan4 man4 bi6	P1716	人民幣	
975	十五、商業/工資	工資	工资	kuŋ55 tʃi55	kʊŋ55 tʃi55	gung1 zi1	P1718	工資	
976	十五、商業/紅利	利息	利息	li22 ɬik5	li22 ɬek5	li6 slik1	P1718	紅利	
977	十五、商業/紅封包	利是	利是	li22 ʃi22	li22 ʃi22	li6 si6	P1718	紅封包	
978	十五、商業/零錢	散紙	散纸	ɬan35 tʃi35	ɬan35 tʃi35	slaan2 zi2	P1720	零錢	
979	十五、商業/解雇	解雇	解雇	kai35 ku33	kai35 ku33	gaai2 gu3	P1720	解雇	
980	十五、商業/辦公室	辦公廳	办公厅	pan22 kuŋ55 tʰɛŋ55	pan22 kʊŋ55 tʰɛŋ55	baan6 gung1 teng1	P1720	辦公室	
981	十五、商業/租房子	租屋	租屋	tʃu55 uk5	tʃu55 ʊk5	zu1 uk1	P1722	租房子	
982	十五、商業/布鋪	布店	布店	pu33 tim33	pu33 tim33	bu3 dim3	P1722	布鋪	
983	十五、商業/瓷器鋪	缸瓦鋪	缸瓦铺	kɔŋ55 ŋa23 pʰu33	kɔŋ55 ŋa24 pʰu33	gong1 ngaa5 pu3	P1722	瓷器鋪	
984	十五、商業/雜貨店	雜貨店	杂货店	tʃap2 fɔ33 pʰu33	tʃap2 fɔ33 pʰu33	zaap6 fo3 pu3	P1724	雜貨店	
985	十五、商業/飯館	飯店	饭店	fan22 tim33	fan22 tim33	faan6 dim3	P1724	飯館	
986	十五、商業/旅館	客棧	客栈	hak3 tʃan35	hak3 tʃan35	haak3 zaan2	P1724	旅館	
987	十五、商業/茶葉鋪	茶葉鋪	茶叶铺	tʃʰa21 ip2 pʰu33	tʃʰa21 jip2 pʰu33	caa4 jip6 pu3	P1726	茶葉鋪	
988	十五、商業/茶館兒	茶樓	茶楼	tʃʰa21 lɐu21	tʃʰa21 lɐu21	caa4 lau4	P1726	茶館兒	
989	十五、商業/街邊鋪	街邊攤	街边摊	kai55 pin55 tʰan55	kai55 pin55 tʰan55	gaai1 bin1 taan1	P1726	街邊鋪	
990	十五、商業/木匠	木公佬	木公佬	muk2 kuŋ55 lu35	mʊk2 kʊŋ55 lu35	muk6 gung1 lu2	P1728	木匠	
991	十五、商業/瓦匠	泥水佬	泥水佬	nɐi21 ʃui35 lu35	nɐi21 ʃui35 lu35	nai4 sui2 lu2	P1728	瓦匠	
992	十五、商業/鞋匠	補鞋佬	补鞋佬	pu35 hai21 lu35	pu35 hai21 lu35	bu2 haai4 lu2	P1728	鞋匠	
993	十五、商業/補鍋的	補鑊佬	补镬佬	pu35 uɔk2 lu35	pu35 wɔk2 lu35	bu2 wok6 lu2	P1730	補鍋的	
994	十五、商業/裁縫	裁縫佬	裁缝佬	tʃʰɔi21 fuŋ21 lu35	tʃʰɔi21 fʊŋ21 lu35	coi4 fung4 lu2	P1730	裁縫	
995	十五、商業/理髮員	飛髮佬	飞发佬	fi55 fat3 lu35	fi55 fat3 lu35	fi1 faat3 lu2	P1730	理髮員	原文[fi55]有音無字
996	十五、商業/理髮館	飛髮鋪	飞发铺	fi55 fat3 pʰu33	fi55 fat3 pʰu33	fi1 faat3 pu3	P1732	理髮館	原文[fi55]有音無字
997	十五、商業/理髮	飛髮	飞发	fi55 fat3	fi55 fat3	fi1 faat3	P1732	理髮	原文[fi55]有音無字
998	十五、商業/修面	掹面毛	掹面毛	mɐŋ55 min22 mu21	mɐŋ55 min22 mu21	mang1 min6 mu4	P1732	修面	原文[mɐŋ55]有音無字
999	十五、商業/剃光頭	飛光頭	飞光头	fi55 kɔŋ55 tʰɐu21	fi55 kɔŋ55 tʰɐu21	fi1 gong1 tau4	P1734	剃光頭	原文[fi55]有音無字
1000	十五、商業/農民	鄉下人	乡下人	hœŋ55 ha22 iɐn21	hœŋ55 ha22 jɐn21	hoeng1 haa6 jan4	P1734	農民	
1001	十五、商業/商人	生意佬	生意佬	ʃaŋ55 i33 lu35	ʃaŋ55 ji33 lu35	saang1 ji3 lu2	P1734	商人	
1002	十五、商業/小販	小販	小贩	ɬiu35 fan33	ɬiu35 fan33	sliu2 faan3	P1736	小販	
1003	十五、商業/搬運工	拱揭佬	拱揭佬	kuŋ35 kɐt2 lu35	kʊŋ35 kɐt2 lu35	gung2 gat6 lu2	P1736	搬運工	原文[kuŋ35 kɐt2]有音無字
1004	十五、商業/醫生	醫生	医生	i55 ʃaŋ55	ji55 ʃaŋ55	ji1 saang1	P1736	醫生	
1005	十五、商業/乞丐	乞兒	乞儿	hɐt5 i55	hɐt5 ji55	hat1 ji1	P1738	乞丐	
1006	十五、商業/土匪	土匪	土匪	tʰu35 fi35	tʰu35 fi35	tu2 fi2	P1738	土匪	
1007	十五、商業/小偷	賊	贼	tʃʰɐk2	tʃʰɐk2	cak6	P1738	小偷	
1008	十五、商業/妓女	老妓	老妓	lu23 ki35	lu24 ki35	lu5 gi2	P1740	妓女	
1009	十五、商業/鴇母	龜婆	龟婆	kʷɐi55 pʰɔ21	kʷɐi55 pʰɔ21	gwai1 po4	P1740	鴇母	
1010	十五、商業/高利貸者	收債佬	收债佬	ʃɐu55 tʃai33 lu35	ʃɐu55 tʃai33 lu35	sau1 zaai3 lu2	P1740	高利貸者	
1011	十六、文化/讀書人	讀書人	读书人	tuk2 ʃy55 iɐn21	tʊk2 ʃy55 jɐn21	duk6 syu1 jan4	P1742	讀書人	
1012	十六、文化/文盲	文盲	文盲	mɐn21 maŋ21	mɐn21 maŋ21	man4 maang4	P1742	文盲	
1013	十六、文化/學校	學校	学校	huk2 hau22	hʊk2 hau22	huk6 haau6	P1742	學校	
1014	十六、文化/上學	去學校	去学校	hy33 huk2 hau22	hy33 hʊk2 hau22	hyu3 huk6 haau6	P1744	上學	
1015	十六、文化/評卷子	改卷	改卷	kɔi35 kyn35	kɔi35 kyn35	goi2 gyun2	P1744	評卷子	
1016	十六、文化/頭名	頭騎	头骑	tʰɐu55 kɛ22	tʰɐu55 kɛ22	tau1 ge6	P1744	頭名	原文[kɛ22]有音無字
1017	十六、文化/末名	蔑名	蔑名	mɛt5 miŋ21	mɛt5 meŋ21	met1 ming4	P1746	末名	原文[mɛt5]有音無字
1018	十六、文化/考取	考得	考得	hau35 tɐk5	hau35 tɐk5	haau2 dak1	P1746	考取	
1019	十六、文化/沒考取	冇考得	冇考得	mu23 hau35 tɐk5	mu24 hau35 tɐk5	mu5 haau2 dak1	P1746	沒考取	原文[mu23]有音無字
1020	十六、文化/畢業	畢業	毕业	pɐt5 nip2	pɐt5 nip2	bat1 nip6	P1748	畢業	
1021	十六、文化/放暑假	放暑假	放暑假	fɔŋ33 ʃy35 kʰa33	fɔŋ33 ʃy35 kʰa33	fong3 syu2 kaa3	P1748	放暑假	
1022	十六、文化/放寒假	放寒假	放寒假	fɔŋ33 hɔn21 kʰa33	fɔŋ33 hɔn21 kʰa33	fong3 hon4 kaa3	P1748	放寒假	
1023	十六、文化/唸書	讀書	读书	tuk2 ʃy55	tʊk2 ʃy55	duk6 syu1	P1750	唸書	
1024	十六、文化/背誦	背	背	pui22	pui22	bui6	P1750	背誦	原文誤作[pui33]
1025	十六、文化/謄清	抄	抄	tʃʰɛu55	tʃʰɛu55	ceu1	P1750	謄清	
1026	十六、文化/零分	雞蛋	鸡蛋	kɐi55 tan22	kɐi55 tan22	gai1 daan6	P1752	零分	
1027	十六、文化/鋼筆	鋼筆	钢笔	kɔŋ55 pɐt5	kɔŋ55 pɐt5	gong1 bat1	P1752	鋼筆	
1028	十六、文化/筆帽兒	筆筒套	笔筒套	pɐt5 tʰuŋ21 tʰu33	pɐt5 tʰʊŋ21 tʰu33	bat1 tung4 tu3	P1752	筆帽兒	
1029	十六、文化/硯臺	硯	砚	in33	jin33	jin3	P1754	硯臺	
1030	十六、文化/磨墨	磨墨	磨墨	mɔ21 mɐk2	mɔ21 mɐk2	mo4 mak6	P1754	磨墨	
1031	十六、文化/掭筆	掭筆	掭笔	tʰim35 pɐt5	tʰim35 pɐt5	tim2 bat1	P1754	掭筆	
1032	十六、文化/教室	教室	教室	kɛu33 ʃɐt5	kɛu33 ʃɐt5	geu3 sat1	P1756	教室	
1033	十六、文化/黑板	黑板	黑板	hɐk5 pan35	hɐk5 pan35	hak1 baan2	P1756	黑板	
1034	十六、文化/上課	上課	上课	ʃœŋ23 kʰɔ33	ʃœŋ24 kʰɔ33	soeng5 ko3	P1756	上課	
1035	十六、文化/粉筆	粉筆	粉笔	fɐn35 pɐt5	fɐn35 pɐt5	fan2 bat1	P1758	粉筆	
1036	十六、文化/板擦兒	黑板擦	黑板擦	hɐk5 pan35 tʃʰat3	hɐk5 pan35 tʃʰat3	hak1 baan2 caat3	P1758	板擦兒	
